"j_nr";"participant_group_id";"participant_gender_group";"participant_age_under18";"participant_age_18_24";"participant_age_25_29";"participant_age_30_39";"participant_age_40_49";"participant_age_50_59";"participant_age_60_over"
"J-2024-0389";"J-2024-0389-PG1";"Kvinder";0;0;1;0;0;0;0
"J-2024-0390";"J-2024-0390-PG1";"Mænd";0;0;3;2;0;0;0
"J-2024-0391";"J-2024-0391-PG1";"Mænd";0;0;0;3;1;0;0
"J-2024-0392";"J-2024-0392-PG1";"Mænd";0;0;0;0;1;0;0
"J-2024-0392";"J-2024-0392-PG2";"Kvinder";0;0;0;0;1;0;0
"J-2024-0393";"J-2024-0393-PG1";"Mænd";0;0;0;2;1;1;0
"J-2024-0393";"J-2024-0393-PG2";"Kvinder";0;0;1;1;0;0;2
"J-2024-0394";"J-2024-0394-PG1";"Mænd";0;0;2;5;0;0;0
"J-2024-0394";"J-2024-0394-PG2";"Kvinder";0;0;2;3;0;0;0
"J-2024-0395";"J-2024-0395-PG1";"Ønsker ikke at besvare";0;0;0;5;0;0;0
"J-2024-0396";"J-2024-0396-PG1";"Mænd";0;2;1;1;0;0;0
"J-2024-0396";"J-2024-0396-PG2";"Kvinder";0;0;1;0;0;0;0
"J-2024-0397";"J-2024-0397-PG1";"Mænd";0;1;3;0;0;0;0
"J-2024-0398";"J-2024-0398-PG1";"Mænd";0;0;0;1;1;0;0
"J-2024-0398";"J-2024-0398-PG2";"Kvinder";0;0;0;0;1;0;0
"J-2024-0399";"J-2024-0399-PG1";"Mænd";0;0;0;3;0;0;0
"J-2024-0400";"J-2024-0400-PG1";"Mænd";0;0;0;1;0;0;0
"J-2024-0401";"J-2024-0401-PG1";"Mænd";0;0;0;1;0;0;0
"J-2024-0401";"J-2024-0401-PG2";"Kvinder";0;0;0;2;0;0;0
"J-2024-0402";"J-2024-0402-PG1";"Mænd";0;0;0;1;2;0;0
"J-2024-0402";"J-2024-0402-PG2";"Kvinder";0;0;1;1;0;0;0
"J-2024-0403";"J-2024-0403-PG1";"Mænd";0;0;0;1;2;2;0
"J-2024-0403";"J-2024-0403-PG2";"Kvinder";0;0;0;0;1;1;0
"J-2024-0404";"J-2024-0404-PG1";"Kvinder";0;0;0;1;5;0;0
"J-2024-0405";"J-2024-0405-PG1";"Mænd";0;0;0;0;5;0;0
"J-2024-0405";"J-2024-0405-PG2";"Kvinder";0;0;0;0;1;1;0
"J-2024-0406";"J-2024-0406-PG1";"Mænd";0;0;0;2;0;0;0
"J-2024-0407";"J-2024-0407-PG1";"Mænd";0;0;0;0;1;0;0
"J-2024-0408";"J-2024-0408-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"J-2024-0408";"J-2024-0408-PG2";"Non-binær";0;0;1;0;0;0;0
"J-2024-0408";"J-2024-0408-PG3";"Kvinder";0;0;3;0;0;0;0
"J-2024-0408";"J-2024-0408-PG4";"Mænd";0;2;6;0;0;0;0
"J-2024-0409";"J-2024-0409-PG1";"Mænd";0;0;0;4;0;0;0
"J-2024-0410";"J-2024-0410-PG1";"Mænd";0;0;0;2;1;1;0
"J-2024-0411";"J-2024-0411-PG1";"Mænd";0;0;0;3;0;0;0
"J-2024-0412";"J-2024-0412-PG1";"Mænd";0;0;0;1;1;0;0
"J-2024-0412";"J-2024-0412-PG2";"Kvinder";0;1;0;0;0;0;0
"J-2024-0413";"J-2024-0413-PG1";"Mænd";0;0;0;3;0;0;0
"J-2024-0414";"J-2024-0414-PG1";"Mænd";0;0;0;3;0;0;0
"R-2023-0047";"R-2023-0047-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0047";"R-2023-0047-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2023-0048";"R-2023-0048-PG1";"Mænd";0;0;0;4;0;0;0
"R-2023-0049";"R-2023-0049-PG1";"Mænd";0;0;0;0;1;1;0
"R-2023-0050";"R-2023-0050-PG1";"Mænd";0;0;0;1;0;0;0
"R-2023-0050";"R-2023-0050-PG2";"Mænd";0;3;0;0;0;0;0
"R-2023-0050";"R-2023-0050-PG3";"Mænd";0;1;0;0;0;0;0
"R-2023-0050";"R-2023-0050-PG4";"Kvinder";0;0;1;0;0;0;0
"R-2023-0051";"R-2023-0051-PG1";"Mænd";0;0;0;0;1;2;0
"R-2023-0052";"R-2023-0052-PG1";"Mænd";0;0;0;2;2;1;0
"R-2023-0053";"R-2023-0053-PG1";"Kvinder";0;0;0;2;4;27;11
"R-2023-0053";"R-2023-0053-PG2";"Mænd";0;0;0;0;2;1;3
"R-2023-0054";"R-2023-0054-PG1";"Mænd";0;0;1;3;0;0;1
"R-2023-0055";"R-2023-0055-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0055";"R-2023-0055-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2023-0056";"R-2023-0056-PG1";"Mænd";0;0;1;1;0;0;0
"R-2023-0056";"R-2023-0056-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2023-0058";"R-2023-0058-PG1";"Mænd";0;0;0;0;0;2;0
"R-2023-0059";"R-2023-0059-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2023-0060";"R-2023-0060-PG1";"Mænd";1;0;3;4;10;2;0
"R-2023-0060";"R-2023-0060-PG2";"Non-binær";0;2;0;0;1;0;0
"R-2023-0060";"R-2023-0060-PG3";"Kvinder";1;0;4;2;12;0;0
"R-2023-0061";"R-2023-0061-PG1";"Mænd";0;0;0;8;0;0;0
"R-2023-0062";"R-2023-0062-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0062";"R-2023-0062-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2023-0063";"R-2023-0063-PG1";"Mænd";0;1;0;0;0;0;0
"R-2023-0063";"R-2023-0063-PG2";"Kvinder";0;0;0;2;0;0;0
"R-2023-0064";"R-2023-0064-PG1";"Mænd";0;0;0;1;1;0;0
"R-2023-0064";"R-2023-0064-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2023-0065";"R-2023-0065-PG1";"Mænd";0;1;1;1;0;0;0
"R-2023-0065";"R-2023-0065-PG2";"Kvinder";0;0;0;2;0;0;0
"R-2023-0066";"R-2023-0066-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2023-0067";"R-2023-0067-PG1";"Mænd";0;0;2;0;0;0;0
"R-2023-0068";"R-2023-0068-PG1";"Mænd";0;0;0;1;3;0;0
"R-2023-0069";"R-2023-0069-PG1";"Mænd";0;5;0;0;0;0;0
"R-2023-0069";"R-2023-0069-PG2";"Kvinder";0;5;0;0;0;0;0
"R-2023-0069";"R-2023-0069-PG3";"Non-binær";0;0;0;0;0;1;0
"R-2023-0069";"R-2023-0069-PG4";"Mænd";0;0;1;0;0;0;3
"R-2023-0069";"R-2023-0069-PG5";"Kvinder";0;0;0;1;1;1;0
"R-2023-0070";"R-2023-0070-PG1";"Mænd";0;0;1;0;0;0;0
"R-2023-0070";"R-2023-0070-PG2";"Kvinder";0;0;1;1;0;0;0
"R-2023-0071";"R-2023-0071-PG1";"Mænd";0;0;0;4;0;0;0
"R-2023-0072";"R-2023-0072-PG1";"Mænd";0;0;3;0;0;2;0
"R-2023-0073";"R-2023-0073-PG1";"Mænd";0;0;0;3;0;0;0
"R-2023-0074";"R-2023-0074-PG1";"Mænd";0;0;0;0;1;5;0
"R-2023-0075";"R-2023-0075-PG1";"Mænd";0;0;0;1;3;0;0
"R-2023-0076";"R-2023-0076-PG1";"Mænd";0;0;0;1;3;3;2
"R-2023-0076";"R-2023-0076-PG2";"Kvinder";0;0;0;1;2;2;0
"R-2023-0077";"R-2023-0077-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2023-0078";"R-2023-0078-PG1";"Mænd";0;0;0;0;2;2;0
"R-2023-0079";"R-2023-0079-PG1";"Mænd";0;0;1;4;0;0;0
"R-2023-0080";"R-2023-0080-PG1";"Mænd";0;0;4;1;0;0;0
"R-2023-0081";"R-2023-0081-PG1";"Mænd";0;1;6;0;0;0;0
"R-2023-0082";"R-2023-0082-PG1";"Mænd";0;1;0;0;0;0;0
"R-2023-0083";"R-2023-0083-PG1";"Mænd";0;0;2;0;0;0;0
"R-2023-0083";"R-2023-0083-PG2";"Non-binær";0;1;0;0;0;0;0
"R-2023-0083";"R-2023-0083-PG3";"Kvinder";0;0;1;0;0;0;0
"R-2023-0084";"R-2023-0084-PG1";"Mænd";0;0;3;1;0;0;0
"R-2023-0085";"R-2023-0085-PG1";"Mænd";0;0;0;3;2;0;0
"R-2023-0085";"R-2023-0085-PG2";"Kvinder";0;0;0;1;1;0;0
"R-2023-0086";"R-2023-0086-PG1";"Mænd";0;0;1;0;0;0;0
"R-2023-0087";"R-2023-0087-PG1";"Non-binær";0;0;0;1;0;0;0
"R-2023-0088";"R-2023-0088-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2023-0088";"R-2023-0088-PG2";"Mænd";0;0;0;3;0;0;0
"R-2023-0089";"R-2023-0089-PG1";"Mænd";0;0;0;3;0;0;0
"R-2023-0089";"R-2023-0089-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2023-0090";"R-2023-0090-PG1";"Mænd";0;1;0;0;0;0;0
"R-2023-0091";"R-2023-0091-PG1";"Mænd";0;0;1;1;0;0;0
"R-2023-0091";"R-2023-0091-PG2";"Kvinder";0;0;1;1;0;0;0
"R-2023-0092";"R-2023-0092-PG1";"Mænd";0;0;0;0;0;2;0
"R-2023-0093";"R-2023-0093-PG1";"Mænd";0;0;1;2;0;0;0
"R-2023-0093";"R-2023-0093-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2023-0094";"R-2023-0094-PG1";"Mænd";0;0;2;0;0;0;0
"R-2023-0094";"R-2023-0094-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2023-0095";"R-2023-0095-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"R-2023-0095";"R-2023-0095-PG2";"Mænd";0;0;2;0;0;0;0
"R-2023-0095";"R-2023-0095-PG3";"Kvinder";0;1;0;0;0;0;0
"R-2023-0096";"R-2023-0096-PG1";"Mænd";0;0;0;0;4;0;0
"R-2023-0097";"R-2023-0097-PG1";"Mænd";0;0;1;3;0;0;0
"R-2023-0098";"R-2023-0098-PG1";"Mænd";0;0;1;3;0;0;0
"R-2023-0099";"R-2023-0099-PG1";"Mænd";0;0;1;3;0;0;0
"R-2023-0100";"R-2023-0100-PG1";"Mænd";0;0;1;3;0;0;0
"R-2023-0101";"R-2023-0101-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0101";"R-2023-0101-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2023-0102";"R-2023-0102-PG1";"Mænd";0;0;0;1;0;0;0
"R-2023-0103";"R-2023-0103-PG1";"Non-binær";0;0;0;3;0;0;0
"R-2023-0104";"R-2023-0104-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0104";"R-2023-0104-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2023-0105";"R-2023-0105-PG1";"Mænd";0;0;3;3;0;0;0
"R-2023-0106";"R-2023-0106-PG1";"Mænd";0;0;0;3;1;0;0
"R-2023-0107";"R-2023-0107-PG1";"Mænd";0;0;2;0;0;0;0
"R-2023-0108";"R-2023-0108-PG1";"Mænd";0;0;0;5;0;0;0
"R-2023-0109";"R-2023-0109-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2023-0110";"R-2023-0110-PG1";"Mænd";0;0;0;2;0;0;0
"R-2023-0111";"R-2023-0111-PG1";"Mænd";0;0;0;0;3;0;0
"R-2023-0112";"R-2023-0112-PG1";"Mænd";0;0;0;1;0;0;0
"R-2023-0112";"R-2023-0112-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2023-0113";"R-2023-0113-PG1";"Mænd";0;0;0;1;0;0;0
"R-2023-0114";"R-2023-0114-PG1";"Mænd";0;0;0;2;1;0;0
"R-2023-0114";"R-2023-0114-PG2";"Non-binær";0;0;0;1;0;0;0
"R-2023-0115";"R-2023-0115-PG1";"Mænd";0;0;1;2;0;0;0
"R-2023-0116";"R-2023-0116-PG1";"Mænd";0;0;0;6;0;0;0
"R-2023-0117";"R-2023-0117-PG1";"Mænd";0;0;0;0;1;3;0
"R-2023-0118";"R-2023-0118-PG1";"Mænd";0;1;0;0;0;0;0
"R-2023-0118";"R-2023-0118-PG2";"Kvinder";0;1;0;0;0;0;0
"R-2023-0118";"R-2023-0118-PG3";"Kvinder";0;1;0;0;0;0;0
"R-2023-0119";"R-2023-0119-PG1";"Mænd";0;0;0;0;0;2;0
"R-2023-0120";"R-2023-0120-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0120";"R-2023-0120-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2023-0121";"R-2023-0121-PG1";"Mænd";0;0;0;1;3;0;0
"R-2023-0122";"R-2023-0122-PG1";"Mænd";0;0;0;0;1;0;0
"R-2023-0122";"R-2023-0122-PG2";"Non-binær";0;0;0;1;0;0;0
"R-2023-0123";"R-2023-0123-PG1";"Mænd";0;0;0;1;3;0;0
"R-2023-0124";"R-2023-0124-PG1";"Mænd";0;0;1;0;0;0;0
"R-2023-0124";"R-2023-0124-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2023-0125";"R-2023-0125-PG1";"Kvinder";0;0;2;5;0;0;0
"R-2023-0126";"R-2023-0126-PG1";"Mænd";0;0;0;5;10;0;0
"R-2023-0127";"R-2023-0127-PG1";"Kvinder";0;0;0;0;4;0;0
"R-2024-0001";"R-2024-0001-PG1";"Mænd";0;0;3;2;0;0;0
"R-2024-0002";"R-2024-0002-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2024-0003";"R-2024-0003-PG1";"Mænd";0;3;2;0;0;0;0
"R-2024-0004";"R-2024-0004-PG1";"Mænd";0;0;1;1;2;2;0
"R-2024-0005";"R-2024-0005-PG1";"Mænd";0;0;1;0;0;0;0
"R-2024-0006";"R-2024-0006-PG1";"Kvinder";0;0;0;0;1;0;0
"R-2024-0007";"R-2024-0007-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0008";"R-2024-0008-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0009";"R-2024-0009-PG1";"Mænd";0;0;0;0;0;2;2
"R-2024-0010";"R-2024-0010-PG1";"Mænd";0;0;0;0;0;0;0
"R-2024-0010";"R-2024-0010-PG2";"Kvinder";0;0;0;0;0;1;0
"R-2024-0011";"R-2024-0011-PG1";"Mænd";0;3;1;0;0;1;0
"R-2024-0011";"R-2024-0011-PG2";"Non-binær";0;0;1;0;0;0;0
"R-2024-0012";"R-2024-0012-PG1";"Mænd";0;0;0;4;0;0;0
"R-2024-0013";"R-2024-0013-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0014";"R-2024-0014-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0015";"R-2024-0015-PG1";"Mænd";0;0;0;0;0;2;0
"R-2024-0016";"R-2024-0016-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0016";"R-2024-0016-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0017";"R-2024-0017-PG1";"Mænd";0;0;0;0;1;1;0
"R-2024-0018";"R-2024-0018-PG1";"Kvinder";0;1;0;0;0;0;0
"R-2024-0019";"R-2024-0019-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"R-2024-0020";"R-2024-0020-PG1";"Mænd";0;0;3;0;0;0;0
"R-2024-0020";"R-2024-0020-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0021";"R-2024-0021-PG1";"Mænd";0;0;0;4;1;0;0
"R-2024-0022";"R-2024-0022-PG1";"Mænd";0;0;1;0;0;0;0
"R-2024-0023";"R-2024-0023-PG1";"Mænd";0;0;0;0;4;0;0
"R-2024-0024";"R-2024-0024-PG1";"Mænd";1;4;0;0;0;0;0
"R-2024-0025";"R-2024-0025-PG1";"Mænd";0;0;4;0;0;0;0
"R-2024-0026";"R-2024-0026-PG1";"Mænd";0;0;0;2;1;0;0
"R-2024-0027";"R-2024-0027-PG1";"Mænd";0;0;0;3;0;0;0
"R-2024-0028";"R-2024-0028-PG1";"Mænd";0;3;1;0;0;0;0
"R-2024-0029";"R-2024-0029-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2024-0029";"R-2024-0029-PG2";"Mænd";0;0;3;0;0;0;0
"R-2024-0030";"R-2024-0030-PG1";"Kvinder";0;0;1;1;0;0;0
"R-2024-0031";"R-2024-0031-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2024-0032";"R-2024-0032-PG1";"Mænd";0;0;1;3;1;0;0
"R-2024-0033";"R-2024-0033-PG1";"Mænd";0;0;0;0;0;2;0
"R-2024-0034";"R-2024-0034-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0034";"R-2024-0034-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0035";"R-2024-0035-PG1";"Mænd";0;1;1;0;0;0;0
"R-2024-0036";"R-2024-0036-PG1";"Mænd";0;0;1;0;2;1;1
"R-2024-0037";"R-2024-0037-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"R-2024-0038";"R-2024-0038-PG1";"Mænd";0;0;5;1;0;0;0
"R-2024-0039";"R-2024-0039-PG1";"Kvinder";0;0;0;0;0;0;1
"R-2024-0039";"R-2024-0039-PG2";"Mænd";0;0;1;3;0;0;1
"R-2024-0040";"R-2024-0040-PG1";"Mænd";0;0;2;0;6;2;0
"R-2024-0041";"R-2024-0041-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2024-0041";"R-2024-0041-PG2";"Mænd";0;0;0;1;0;0;0
"R-2024-0042";"R-2024-0042-PG1";"Mænd";0;0;0;3;0;0;0
"R-2024-0042";"R-2024-0042-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0043";"R-2024-0043-PG1";"Mænd";0;0;1;0;3;1;0
"R-2024-0044";"R-2024-0044-PG1";"Mænd";0;0;4;2;0;0;0
"R-2024-0045";"R-2024-0045-PG1";"Mænd";0;1;0;1;0;0;0
"R-2024-0046";"R-2024-0046-PG1";"Mænd";0;0;0;0;0;0;0
"R-2024-0046";"R-2024-0046-PG2";"Mænd";0;0;3;4;0;0;0
"R-2024-0047";"R-2024-0047-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0047";"R-2024-0047-PG2";"Mænd";0;0;0;4;0;0;0
"R-2024-0047";"R-2024-0047-PG3";"Mænd";0;0;10;0;0;0;0
"R-2024-0047";"R-2024-0047-PG4";"Mænd";0;2;0;0;0;0;0
"R-2024-0047";"R-2024-0047-PG5";"Kvinder";0;0;0;2;0;0;0
"R-2024-0047";"R-2024-0047-PG6";"Kvinder";0;0;9;0;0;0;0
"R-2024-0047";"R-2024-0047-PG7";"Kvinder";0;5;0;0;0;0;0
"R-2024-0048";"R-2024-0048-PG1";"Mænd";0;0;0;0;2;0;0
"R-2024-0048";"R-2024-0048-PG2";"Mænd";0;0;0;3;0;0;0
"R-2024-0048";"R-2024-0048-PG3";"Kvinder";0;0;0;0;1;0;0
"R-2024-0049";"R-2024-0049-PG1";"Mænd";0;0;2;0;0;0;0
"R-2024-0050";"R-2024-0050-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0050";"R-2024-0050-PG2";"Kvinder";0;0;0;2;0;0;0
"R-2024-0051";"R-2024-0051-PG1";"Mænd";0;0;0;0;6;1;0
"R-2024-0052";"R-2024-0052-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0052";"R-2024-0052-PG2";"Kvinder";0;0;0;3;0;0;0
"R-2024-0053";"R-2024-0053-PG1";"Mænd";0;0;2;2;0;0;0
"R-2024-0054";"R-2024-0054-PG1";"Mænd";0;0;0;0;1;0;2
"R-2024-0055";"R-2024-0055-PG1";"Mænd";0;2;8;2;1;0;0
"R-2024-0055";"R-2024-0055-PG2";"Kvinder";0;5;1;1;0;0;0
"R-2024-0056";"R-2024-0056-PG1";"Mænd";0;0;4;2;0;0;0
"R-2024-0057";"R-2024-0057-PG1";"Mænd";0;0;0;3;1;0;0
"R-2024-0058";"R-2024-0058-PG1";"Mænd";0;0;3;0;0;0;0
"R-2024-0059";"R-2024-0059-PG1";"Kvinder";0;1;0;0;0;0;0
"R-2024-0060";"R-2024-0060-PG1";"Mænd";0;0;0;2;0;1;0
"R-2024-0060";"R-2024-0060-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0061";"R-2024-0061-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0061";"R-2024-0061-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0062";"R-2024-0062-PG1";"Mænd";0;0;0;5;0;0;0
"R-2024-0063";"R-2024-0063-PG1";"Mænd";0;0;0;0;2;2;1
"R-2024-0064";"R-2024-0064-PG1";"Mænd";0;1;4;2;0;0;0
"R-2024-0065";"R-2024-0065-PG1";"Mænd";0;0;3;0;0;0;0
"R-2024-0065";"R-2024-0065-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0066";"R-2024-0066-PG1";"Mænd";0;0;0;0;4;1;0
"R-2024-0067";"R-2024-0067-PG1";"Mænd";0;0;0;0;4;0;0
"R-2024-0068";"R-2024-0068-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2024-0069";"R-2024-0069-PG1";"Mænd";0;0;0;0;0;2;0
"R-2024-0070";"R-2024-0070-PG1";"Mænd";0;0;1;0;2;1;1
"R-2024-0071";"R-2024-0071-PG1";"Mænd";0;1;0;0;0;0;0
"R-2024-0071";"R-2024-0071-PG2";"Non-binær";0;1;0;0;0;0;0
"R-2024-0071";"R-2024-0071-PG3";"Kvinder";0;2;0;0;0;0;0
"R-2024-0072";"R-2024-0072-PG1";"Mænd";0;0;3;3;0;0;0
"R-2024-0073";"R-2024-0073-PG1";"Mænd";0;0;0;0;2;0;0
"R-2024-0073";"R-2024-0073-PG2";"Mænd";0;0;0;2;0;0;0
"R-2024-0073";"R-2024-0073-PG3";"Kvinder";0;0;1;0;0;0;0
"R-2024-0074";"R-2024-0074-PG1";"Mænd";0;0;1;4;0;0;0
"R-2024-0075";"R-2024-0075-PG1";"Mænd";0;0;0;2;0;2;0
"R-2024-0076";"R-2024-0076-PG1";"Mænd";0;0;0;0;0;2;0
"R-2024-0077";"R-2024-0077-PG1";"Mænd";0;0;1;4;0;0;0
"R-2024-0078";"R-2024-0078-PG1";"Mænd";0;0;1;0;2;2;0
"R-2024-0079";"R-2024-0079-PG1";"Mænd";0;0;0;4;0;0;0
"R-2024-0079";"R-2024-0079-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0080";"R-2024-0080-PG1";"Mænd";0;0;0;5;0;0;0
"R-2024-0081";"R-2024-0081-PG1";"Mænd";0;0;0;2;0;2;0
"R-2024-0082";"R-2024-0082-PG1";"Non-binær";0;0;1;0;0;0;0
"R-2024-0083";"R-2024-0083-PG1";"Mænd";0;0;0;2;2;0;0
"R-2024-0083";"R-2024-0083-PG2";"Kvinder";0;0;0;0;2;0;0
"R-2024-0084";"R-2024-0084-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0084";"R-2024-0084-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0085";"R-2024-0085-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0085";"R-2024-0085-PG2";"Kvinder";0;0;2;5;0;0;0
"R-2024-0086";"R-2024-0086-PG1";"Mænd";0;0;0;0;0;0;2
"R-2024-0086";"R-2024-0086-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0087";"R-2024-0087-PG1";"Mænd";0;0;0;5;0;0;0
"R-2024-0088";"R-2024-0088-PG1";"Mænd";0;1;0;0;0;0;0
"R-2024-0089";"R-2024-0089-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0090";"R-2024-0090-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0090";"R-2024-0090-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0091";"R-2024-0091-PG1";"Mænd";0;0;0;0;1;2;0
"R-2024-0092";"R-2024-0092-PG1";"Mænd";0;0;0;0;0;0;0
"R-2024-0092";"R-2024-0092-PG2";"Mænd";0;0;0;0;0;0;0
"R-2024-0092";"R-2024-0092-PG3";"Mænd";0;0;0;0;0;0;0
"R-2024-0092";"R-2024-0092-PG4";"Mænd";0;0;0;0;0;0;0
"R-2024-0092";"R-2024-0092-PG5";"Mænd";0;0;0;0;0;0;0
"R-2024-0093";"R-2024-0093-PG1";"Kvinder";43;7;0;0;0;0;0
"R-2024-0094";"R-2024-0094-PG1";"Mænd";0;0;1;2;0;0;0
"R-2024-0095";"R-2024-0095-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0095";"R-2024-0095-PG2";"Mænd";0;0;2;0;0;0;0
"R-2024-0095";"R-2024-0095-PG3";"Kvinder";0;0;2;0;0;0;0
"R-2024-0096";"R-2024-0096-PG1";"Mænd";0;0;1;4;0;0;0
"R-2024-0097";"R-2024-0097-PG1";"Mænd";0;0;0;0;2;2;0
"R-2024-0098";"R-2024-0098-PG1";"Mænd";0;0;1;2;0;0;0
"R-2024-0099";"R-2024-0099-PG1";"Mænd";0;0;0;0;0;1;1
"R-2024-0099";"R-2024-0099-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0100";"R-2024-0100-PG1";"Mænd";0;0;0;0;0;2;0
"R-2024-0101";"R-2024-0101-PG1";"Mænd";0;0;1;1;0;0;0
"R-2024-0101";"R-2024-0101-PG2";"Kvinder";0;0;1;1;0;0;0
"R-2024-0102";"R-2024-0102-PG1";"Mænd";0;0;0;3;1;0;0
"R-2024-0103";"R-2024-0103-PG1";"Non-binær";0;0;1;0;0;0;0
"R-2024-0103";"R-2024-0103-PG2";"Ønsker ikke at besvare";0;1;0;0;0;0;0
"R-2024-0104";"R-2024-0104-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2024-0104";"R-2024-0104-PG2";"Mænd";0;0;0;0;4;0;0
"R-2024-0105";"R-2024-0105-PG1";"Kvinder";0;0;0;2;0;0;0
"R-2024-0106";"R-2024-0106-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0106";"R-2024-0106-PG2";"Mænd";0;0;2;0;0;0;0
"R-2024-0106";"R-2024-0106-PG3";"Kvinder";0;0;2;0;0;0;0
"R-2024-0107";"R-2024-0107-PG1";"Non-binær";0;0;1;0;0;0;0
"R-2024-0107";"R-2024-0107-PG2";"Mænd";0;0;2;1;0;0;0
"R-2024-0107";"R-2024-0107-PG3";"Kvinder";0;0;2;0;0;0;0
"R-2024-0108";"R-2024-0108-PG2";"Non-binær";0;1;0;1;0;0;0
"R-2024-0108";"R-2024-0108-PG3";"Mænd";0;0;0;2;0;0;0
"R-2024-0108";"R-2024-0108-PG4";"Kvinder";0;1;1;0;0;0;0
"R-2024-0109";"R-2024-0109-PG1";"Ønsker ikke at besvare";0;0;1;0;0;0;0
"R-2024-0110";"R-2024-0110-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0110";"R-2024-0110-PG2";"Non-binær";0;0;2;1;0;0;0
"R-2024-0111";"R-2024-0111-PG1";"Mænd";0;1;1;1;0;0;0
"R-2024-0112";"R-2024-0112-PG1";"Mænd";0;0;0;1;1;4;0
"R-2024-0113";"R-2024-0113-PG1";"Mænd";0;0;0;0;0;1;0
"R-2024-0113";"R-2024-0113-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0114";"R-2024-0114-PG1";"Mænd";0;0;0;1;1;2;0
"R-2024-0114";"R-2024-0114-PG2";"Kvinder";0;0;0;0;0;1;1
"R-2024-0115";"R-2024-0115-PG1";"Mænd";0;0;1;3;0;0;0
"R-2024-0116";"R-2024-0116-PG1";"Mænd";0;0;0;2;1;0;0
"R-2024-0116";"R-2024-0116-PG2";"Kvinder";0;0;0;0;1;0;0
